+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+     Fluorescense progressions used for the fit of the potentials published in the
+     article 'The 1S+1S asymptote of Sr2 studied by Fourier-transform spectroscopy' 
+   
+
+  A. Stein, H. Knoeckel, E. Tiemann
+  Institut fuer Quantenoptik, Universitaet Hannover, Welfengarten 1,
+  30167 Hannover, Germany
+   
+
+  2006-2010 Hannover
+
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++


Notations:

Isotope 1 and 2:  mass numbers of the isotopes

v', J', v", J":   vibrational and rotational quantum numbers of the excited and
                  absorbing level, respectively. 
				  v'=-1 means that the vibrational quantum number of the excited 
				  state is not assigned until now or that the transition belongs 
				  to a different excited state. PA means that the transitions is 
                  a PA resonance taken from Phys. Rev. A 78, 062708 (2008)				  

line frequency:   frequency of transition [cm-1]

uncertainty:      The estimated experimental uncertainty of transition [cm-1] 

obs-calc:         observed minus calculated values for the potential fit of the ground state 


 Isotope 1   Isotope 2   v'  J'  v''  J''   line frequency   uncertainty  obs-calc
        86          88   1  151  10   150       17258.0320        0.005    0.0020
        86          88   1  151  10   152       17248.9452        0.005    0.0014
        86          88   1  151  11   150       17230.9417        0.005    0.0012
        86          88   1  151  11   152       17221.9875        0.005   -0.0005
        86          88   1  151  12   150       17204.7057        0.005    0.0005
        86          88   1  151  12   152       17195.8898        0.005    0.0013
        86          88   1  151  13   150       17179.3268        0.010    0.0034
        86          88   1  151  13   152       17170.6485        0.005    0.0037
        86          88   1  151  14   150       17154.7923        0.005   -0.0023
        86          88   1  151  14   152       17146.2549        0.005   -0.0018
        86          88   1  151  20   150       17025.5430        0.005    0.0035
        86          88   1  151  20   152       17017.9044        0.005   -0.0020
        86          88   1  151  21   150       17006.9973        0.005    0.0059
        86          88   1  151  21   152       16999.5215        0.005    0.0000
        86          88   1  151  22   150       16989.3058        0.005    0.0015
        86          88   1  151  22   152       16982.0049        0.005    0.0027
        86          88   1  151  23   150       16972.4837        0.005    0.0016
        86          88   1  151  23   152       16965.3475        0.005   -0.0052
        86          88   1  151  24   150       16956.5322        0.005    0.0025
        86          88   1  151  24   152       16949.5814        0.005    0.0028
        86          88   1  151  25   150       16941.4514        0.005   -0.0021
        86          88   1  151  25   152       16934.6896        0.005    0.0027
        86          88   1  151  26   150       16927.2597        0.005   -0.0016
        86          88   1  151  26   152       16920.6832        0.005   -0.0034
        86          88   1  151  27   150       16913.9613        0.005   -0.0023
        86          88   1  151  27   152       16907.5889        0.005   -0.0003
        86          88   1  151  28   150       16901.5709        0.005   -0.0026
        86          88   1  151  28   152       16895.4104        0.005    0.0009
        86          88   1  151  29   150       16890.1112        0.005    0.0033
        86          88   1  151  29   152       16884.1643        0.005   -0.0023
        86          88   1  151  30   150       16879.5912        0.005    0.0017
        86          88   1  151  30   152       16873.8838        0.005   -0.0024
        86          88   1  151  31   150       16870.0517        0.005    0.0029
        86          88   1  151  31   152       16864.6012        0.005   -0.0025
        86          88   1  151  32   150       16861.5252        0.005   -0.0043
        86          88   1  151  32   152       16856.3684        0.005   -0.0021
        86          88   1  151  33   150       16854.0983        0.005   -0.0001
        86          88   1  151  33   152       16849.2773        0.005    0.0081
        86          88   1  151  34   150       16847.8651        0.005   -0.0085
        86          88   1  151  34   152       16843.4543        0.005   -0.0040
        86          88   1  162   3   161       17490.7071        0.005    0.0057
        86          88   1  162   3   163       17480.0806        0.005   -0.0072
        86          88   1  162   4   161       17458.3021        0.005   -0.0001
        86          88   1  162   4   163       17447.8171        0.005   -0.0028
        86          88   1  162   5   161       17426.7729        0.005    0.0018
        86          88   1  162   5   163       17416.4194        0.005   -0.0028
        86          88   1  162   6   161       17396.1096        0.005    0.0014
        86          88   1  162   6   163       17385.8950        0.005    0.0002
        86          88   1  162   7   161       17366.3156        0.005    0.0022
        86          88   1  162   7   163       17356.2398        0.010    0.0022
        86          88   1  162   8   161       17337.3864        0.005    0.0000
        86          88   1  162   8   163       17327.4504        0.005    0.0000
        86          88   1  162   9   161       17309.3273        0.005    0.0003
        86          88   1  162   9   163       17299.5326        0.005   -0.0006
        86          88   1  162  10   161       17282.1339        0.005   -0.0011
        86          88   1  162  10   163       17272.4853        0.005   -0.0004
        86          88   1  162  11   161       17255.8088        0.005   -0.0015
        86          88   1  162  12   161       17230.3492        0.005   -0.0035
        86          88   1  162  12   163       17220.9939        0.005   -0.0063
        86          88   1  162  13   161       17205.7636        0.005    0.0011
        86          88   1  162  13   163       17196.5655        0.005    0.0031
        86          88   1  162  14   161       17182.0352        0.005   -0.0046
        86          88   1  162  14   163       17172.9966        0.005    0.0013
        86          88   1  162  15   161       17159.1772        0.005   -0.0083
        86          88   1  162  15   163       17150.2935        0.010   -0.0061
        86          88   1  162  21   161       17040.3946        0.010    0.0099
        86          88   1  162  21   163       17032.5197        0.010   -0.0135
        86          88   1  162  22   161       17023.6731        0.010    0.0044
        86          88   1  162  22   163       17016.0175        0.005    0.0102
        86          88   1  162  23   163       17000.3843        0.005    0.0001
        86          88   1  162  24   161       16992.9310        0.005   -0.0026
        86          88   1  162  24   163       16985.6721        0.005   -0.0019
        86          88   1  162  25   161       16978.9417        0.005    0.0065
        86          88   1  162  25   163       16971.8840        0.010   -0.0055
        86          88   1  162  26   161       16965.8587        0.005   -0.0094
        86          88   1  162  26   163       16959.0521        0.005    0.0048
        86          88   1  162  27   161       16953.7491        0.005   -0.0023
        86          88   1  162  27   163       16947.1719        0.005    0.0031
        86          88   1  162  28   161       16942.6120        0.010    0.0015
        86          88   1  162  28   163       16936.2841        0.010    0.0013
        86          88   1  162  29   161       16932.4857        0.005    0.0060
        86          88   1  162  29   163       16926.4312        0.010    0.0021
        86          88   1  162  30   161       16923.4044        0.005   -0.0039
        86          88   1  162  30   163       16917.6649        0.010   -0.0009
        86          88   1  162  31   161       16915.4905        0.005    0.0185
        86          88   1  162  31   163       16910.0805        0.005   -0.0059
        86          88   1  185   5   184       17475.1884        0.005    0.0004
        86          88   1  185   5   186       17463.5917        0.005   -0.0069
        86          88   1  185   6   184       17446.2234        0.005    0.0005
        86          88   1  185   6   186       17434.8003        0.005    0.0039
        86          88   1  185   7   184       17418.1531        0.005   -0.0013
        86          88   1  185   7   186       17406.8906        0.005   -0.0033
        86          88   1  185   8   184       17390.9843        0.005    0.0005
        86          88   1  185   8   186       17379.8914        0.005   -0.0009
        86          88   1  185   9   184       17364.7126        0.005    0.0005
        86          88   1  185  10   184       17339.3403        0.005   -0.0003
        86          88   1  185  10   186       17328.5975        0.005    0.0002
        86          88   1  185  11   184       17314.8701        0.010   -0.0010
        86          88   1  185  11   186       17304.3052        0.005   -0.0022
        86          88   1  185  12   184       17291.3052        0.005   -0.0004
        86          88   1  185  12   186       17280.9218        0.010   -0.0038
        86          88   1  185  13   184       17268.6477        0.005    0.0010
        86          88   1  185  13   186       17258.4514        0.005   -0.0032
        86          88   1  185  14   184       17246.9001        0.005    0.0026
        86          88   1  185  14   186       17236.8994        0.005    0.0014
        86          88   1  185  15   184       17226.0614        0.005   -0.0006
        86          88   1  185  15   186       17216.2592        0.005   -0.0011
        86          88   1  185  16   184       17206.1514        0.005    0.0063
        86          88   1  185  16   186       17196.5510        0.005    0.0041
        86          88   1  192   6   191       17463.1394        0.005   -0.0090
        86          88   1  192   6   193       17451.3737        0.005   -0.0006
        86          88   1  192   7   191       17435.6762        0.010    0.0035
        86          88   1  192   7   193       17424.0844        0.005    0.0101
        86          88   1  192   8   191       17409.0992        0.005   -0.0070
        86          88   1  192   8   193       17397.6715        0.010   -0.0155
        86          88   1  192   9   191       17383.4469        0.010   -0.0038
        86          88   1  192   9   193       17372.2251        0.010    0.0107
        86          88   1  192  10   191       17358.7100        0.010    0.0016
        86          88   1  192  10   193       17347.6582        0.005   -0.0008
        86          88   1  192  11   191       17334.8833        0.010    0.0016
        86          88   1  192  11   193       17324.0309        0.005    0.0074
        86          88   1  192  12   191       17311.9853        0.010    0.0114
        86          88   1  192  12   193       17301.3212        0.010    0.0097
        86          88   1  192  13   191       17289.9914        0.010    0.0029
        86          88   1  192  13   193       17279.5281        0.005    0.0011
        86          88   1  192  14   191       17268.9273        0.005   -0.0031
        86          88   1  192  14   193       17258.6716        0.005   -0.0036
        86          88   1  201   5   200       17513.7278        0.010    0.0061
        86          88   1  201   5   202       17501.3387        0.005    0.0058
        86          88   1  201   6   200       17486.1327        0.005   -0.0034
        86          88   1  201   6   202       17473.9325        0.005    0.0000
        86          88   1  201   7   200       17459.4756        0.005    0.0016
        86          88   1  201   7   202       17447.4568        0.005   -0.0028
        86          88   1  201   8   200       17433.7416        0.005    0.0035
        86          88   1  201   8   202       17421.9126        0.005   -0.0044
        86          88   1  201   9   200       17408.9369        0.010    0.0058
        86          88   1  201   9   202       17397.2958        0.010   -0.0120
        86          88   1  201  10   200       17385.0560        0.005   -0.0006
        86          88   1  201  10   202       17373.6330        0.005   -0.0028
        86          88   1  201  11   200       17362.1171        0.005   -0.0014
        86          88   1  201  11   202       17350.9020        0.005   -0.0034
        86          88   1  201  12   200       17340.1220        0.005    0.0003
        86          88   1  201  12   202       17329.1241        0.005    0.0022
        86          88   1  201  13   200       17319.0762        0.010    0.0042
        86          88   1  201  13   202       17308.2941        0.005    0.0022
        86          88   1  201  14   200       17298.9756        0.005   -0.0011
        86          88   1  201  14   202       17288.4210        0.005   -0.0022
        86          88   1  201  15   200       17279.8476        0.005    0.0030
        86          88   1  201  15   202       17269.5284        0.005    0.0029
        86          88   1  201  16   200       17261.6844        0.005   -0.0021
        86          88   1  201  16   202       17251.6125        0.005    0.0017
        86          88   1  205   5   204       17524.0196        0.005   -0.0057
